fill,run,LS,avgpu
7083,321755,238,42.8
7083,321755,239,42.8
7083,321755,240,42.7
7083,321755,241,42.7
7083,321755,242,42.8
7083,321755,243,42.7
7083,321755,244,42.7
7083,321755,245,42.7
7083,321755,246,42.6
7083,321755,247,42.5
7083,321755,248,42.6
7083,321755,249,42.6
7083,321755,250,42.6
7083,321755,251,42.5
7083,321755,252,42.5
7083,321755,253,42.5
7083,321755,254,42.4
7083,321755,255,42.4
7083,321755,256,42.5
7083,321755,257,42.5
7083,321755,258,42.4
7083,321755,259,42.4
7083,321755,260,42.3
7083,321755,261,42.3
7083,321755,262,42.3
7083,321755,263,42.2
7083,321755,264,42.2
7083,321755,265,42.1
7083,321755,266,42.2
7083,321755,267,42.2
7083,321755,268,42.1
7083,321755,269,42.1
7083,321755,270,42.1
7083,321755,271,42.0
7083,321755,272,42.0
7083,321755,273,42.0
7083,321755,274,41.9
7083,321755,275,41.9
7083,321755,276,41.9
7083,321755,277,41.8
7083,321755,278,41.8
7083,321755,279,41.8
7083,321755,280,41.8
7083,321755,281,41.8
7083,321755,282,41.7
7083,321755,283,41.7
7083,321755,284,41.7
7083,321755,285,41.7
7083,321755,286,41.7
7083,321755,287,41.6
7083,321755,288,41.6
7083,321755,289,41.6
7083,321755,290,41.6
7083,321755,291,41.6
7083,321755,292,41.5
7083,321755,293,41.5
7083,321755,294,41.5
7083,321755,295,41.4
7083,321755,296,41.4
7083,321755,297,41.5
7083,321755,298,41.5
7083,321755,299,41.5
7083,321755,300,41.4
7083,321755,301,41.4
7083,321755,302,41.4
7083,321755,303,41.3
7083,321755,304,41.3
7083,321755,305,41.3
7083,321755,306,41.3
7083,321755,307,41.2
7083,321755,308,41.2
7083,321755,309,41.2
7083,321755,310,41.2
7083,321755,311,41.1
7083,321755,312,41.1
7083,321755,313,41.1
7083,321755,314,41.0
7083,321755,315,41.0
7083,321755,316,41.0
7083,321755,317,40.9
7083,321755,318,40.9
7083,321755,319,40.9
7083,321755,320,40.9
7083,321755,321,40.8
7083,321755,322,40.8
7083,321755,323,40.6
7083,321755,324,40.8
7083,321755,325,40.7
7083,321755,326,40.7
7083,321755,327,40.7
7083,321755,328,40.7
7083,321755,329,40.6
7083,321755,330,40.6
7083,321755,331,40.6
7083,321755,332,40.6
7083,321755,333,40.5
7083,321755,334,40.5
7083,321755,335,40.5
7083,321755,336,40.5
7083,321755,337,40.4
7083,321755,338,40.4
7083,321755,339,40.4
7083,321755,340,40.5
7083,321755,341,40.5
7083,321755,342,40.4
7083,321755,343,40.4
7083,321755,344,40.4
7083,321755,345,40.3
7083,321755,346,40.3
7083,321755,347,40.2
7083,321755,348,40.2
7083,321755,349,40.2
7083,321755,350,40.2
7083,321755,351,40.1
7083,321755,352,40.2
7083,321755,353,40.2
7083,321755,354,40.1
7083,321755,355,40.1
7083,321755,356,40.0
7083,321755,357,40.0
7083,321755,358,37.6
7083,321755,359,39.0
7083,321755,360,36.7
7083,321755,361,39.9
7083,321755,362,39.8
7083,321755,363,39.9
7083,321755,364,39.9
7083,321755,365,39.9
7083,321755,366,39.7
7083,321755,367,39.8
7083,321755,368,39.8
7083,321755,369,39.7
7083,321755,370,39.7
7083,321755,371,39.7
7083,321755,372,39.7
7083,321755,373,39.7
7083,321755,374,39.7
7083,321755,375,39.6
7083,321755,376,39.6
7083,321755,377,39.6
7083,321755,378,39.4
7083,321755,379,39.6
7083,321755,380,39.6
7083,321755,381,39.6
7083,321755,382,39.6
7083,321755,383,39.6
7083,321755,384,39.5
7083,321755,385,39.5
7083,321755,386,39.5
7083,321755,387,39.5
7083,321755,388,39.4
7083,321755,389,39.4
7083,321755,390,39.4
7083,321755,391,39.3
7083,321755,392,39.3
7083,321755,393,39.3
7083,321755,394,39.3
7083,321755,395,39.2
7083,321755,396,39.2
7083,321755,397,39.2
7083,321755,398,39.2
7083,321755,399,39.2
7083,321755,400,39.1
7083,321755,401,39.1
7083,321755,402,39.1
7083,321755,403,39.1
7083,321755,404,39.0
7083,321755,405,38.9
7083,321755,406,39.0
7083,321755,407,39.0
7083,321755,408,39.0
7083,321755,409,39.0
7083,321755,410,38.9
7083,321755,411,38.9
7083,321755,412,38.8
7083,321755,413,38.8
7083,321755,414,38.8
7083,321755,415,38.8
7083,321755,416,38.7
7083,321755,417,38.7
7083,321755,418,38.7
7083,321755,419,38.7
7083,321755,420,38.7
7083,321755,421,38.6
7083,321755,422,38.6
7083,321755,423,38.7
7083,321755,424,38.7
7083,321755,425,38.7
7083,321755,426,38.6
7083,321755,427,38.6
7083,321755,428,38.6
7083,321755,429,38.6
7083,321755,430,38.5
7083,321755,431,38.5
7083,321755,432,38.5
7083,321755,433,38.4
7083,321755,434,38.3
7083,321755,435,38.5
7083,321755,436,38.4
7083,321755,437,38.4
7083,321755,438,38.4
7083,321755,439,38.3
7083,321755,440,38.3
7083,321755,441,38.3
7083,321755,442,38.2
7083,321755,443,38.2
7083,321755,444,38.2
7083,321755,445,38.0
7083,321755,446,38.2
7083,321755,447,38.2
7083,321755,448,38.1
7083,321755,449,38.0
7083,321755,450,38.0
7083,321755,451,38.0
7083,321755,452,38.0
7083,321755,453,38.0
7083,321755,454,38.0
7083,321755,455,37.9
7083,321755,456,37.9
7083,321755,457,37.9
7083,321755,458,37.9
7083,321755,459,37.8
7083,321755,460,37.8
7083,321755,461,37.8
7083,321755,462,37.8
7083,321755,463,37.7
7083,321755,464,37.8
7083,321755,465,37.7
7083,321755,466,37.9
7083,321755,467,37.8
7083,321755,468,37.8
7083,321755,469,37.8
7083,321755,470,37.7
7083,321755,471,37.7
7083,321755,472,37.7
7083,321755,473,37.7
7083,321755,474,37.6
7083,321755,475,37.4
7083,321755,476,37.6
7083,321755,477,37.6
7083,321755,478,37.5
7083,321755,479,37.5
7083,321755,480,37.4
7083,321755,481,37.3
7083,321755,482,37.4
7083,321755,483,37.4
7083,321755,484,37.4
7083,321755,485,37.3
7083,321755,486,37.3
7083,321755,487,37.3
7083,321755,488,37.3
7083,321755,489,37.2
7083,321755,490,37.2
7083,321755,491,37.2
7083,321755,492,37.2
7083,321755,493,37.2
7083,321755,494,37.2
7083,321755,495,37.1
7083,321755,496,37.1
7083,321755,497,37.1
7083,321755,498,37.1
7083,321755,499,37.0
7083,321755,500,37.0
7083,321755,501,37.0
7083,321755,502,37.0
7083,321755,503,36.9
7083,321755,504,36.9
7083,321755,505,36.8
7083,321755,506,36.9
7083,321755,507,36.9
7083,321755,508,36.8
7083,321755,509,37.0
7083,321755,510,36.8
7083,321755,511,37.0
7083,321755,512,36.9
7083,321755,513,36.8
7083,321755,514,36.8
7083,321755,515,36.8
7083,321755,516,36.7
7083,321755,517,36.7
7083,321755,518,36.7
7083,321755,519,36.7
7083,321755,520,36.6
7083,321755,521,36.7
7083,321755,522,36.6
7083,321755,523,36.6
7083,321755,524,36.6
7083,321755,525,36.5
7083,321755,526,36.5
7083,321755,527,36.5
7083,321755,528,36.5
7083,321755,529,36.4
7083,321755,530,36.4
7083,321755,531,36.4
7083,321755,532,36.3
7083,321755,533,36.3
7083,321755,534,36.3
7083,321755,535,36.2
7083,321755,536,36.3
7083,321755,537,36.2
7083,321755,538,36.2
7083,321755,539,36.2
7083,321755,540,36.1
7083,321755,541,36.0
7083,321755,542,36.1
7083,321755,543,36.1
7083,321755,544,36.1
7083,321755,545,36.0
7083,321755,546,36.0
7083,321755,547,35.8
7083,321755,548,36.0
7083,321755,549,35.9
7083,321755,550,35.9
7083,321755,551,35.9
7083,321755,552,35.8
7083,321755,553,35.8
7083,321755,554,35.8
7083,321755,555,35.8
7083,321755,556,35.9
7083,321755,557,35.9
7083,321755,558,35.9
7083,321755,559,35.9
7083,321755,560,35.8
7083,321755,561,35.7
7083,321755,562,35.8
7083,321755,563,35.7
7083,321755,564,35.7
7083,321755,565,35.7
7083,321755,566,35.6
7083,321755,567,35.7
7083,321755,568,35.6
7083,321755,569,35.5
7083,321755,570,35.6
7083,321755,571,35.5
7083,321755,572,35.4
7083,321755,573,35.5
7083,321755,574,35.6
7083,321755,575,35.4
7083,321755,576,35.4
7083,321755,577,35.4
7083,321755,578,35.4
7083,321755,579,35.4
7083,321755,580,35.3
7083,321755,581,35.3
7083,321755,582,35.3
7083,321755,583,35.1
7083,321755,584,35.3
7083,321755,585,35.2
7083,321755,586,35.2
7083,321755,587,35.2
7083,321755,588,35.2
7083,321755,589,35.2
7083,321755,590,35.1
7083,321755,591,35.0
7083,321755,592,35.1
7083,321755,593,35.1
7083,321755,594,35.0
7083,321755,595,35.0
7083,321755,596,34.9
7083,321755,597,35.0
7083,321755,598,35.0
7083,321755,599,35.0
7083,321755,600,34.9
7083,321755,601,35.1
7083,321755,602,35.0
7083,321755,603,35.0
7083,321755,604,35.0
7083,321755,605,35.0
7083,321755,606,35.0
7083,321755,607,34.9
7083,321755,608,35.0
7083,321755,609,34.9
7083,321755,610,34.9
7083,321755,611,34.9
7083,321755,612,34.7
7083,321755,613,34.9
7083,321755,614,34.8
7083,321755,615,34.8
7083,321755,616,34.7
7083,321755,617,34.7
7083,321755,618,34.7
7083,321755,619,34.6
7083,321755,620,34.7
7083,321755,621,34.6
7083,321755,622,34.6
7083,321755,623,34.4
7083,321755,624,34.5
7083,321755,625,34.5
7083,321755,626,34.5
7083,321755,627,34.5
7083,321755,628,34.4
7083,321755,629,34.5
7083,321755,630,34.4
7083,321755,631,34.3
7083,321755,632,34.4
7083,321755,633,34.4
7083,321755,634,34.4
7083,321755,635,34.3
7083,321755,636,34.3
7083,321755,637,34.3
7083,321755,638,34.2
7083,321755,639,34.2
7083,321755,640,34.0
7083,321755,641,34.2
7083,321755,642,34.1
7083,321755,643,34.2
7083,321755,644,34.1
7083,321755,645,34.0
7083,321755,646,34.1
7083,321755,647,34.1
7083,321755,648,34.1
7083,321755,649,34.1
7083,321755,650,32.9
7083,321755,651,33.9
7083,321755,652,34.0
7083,321755,653,34.0
7083,321755,654,31.4
7083,321755,655,34.0
7083,321755,656,33.7
7083,321755,657,34.0
7083,321755,658,33.9
7083,321755,659,33.9
7083,321755,660,33.9
7083,321755,661,33.7
7083,321755,662,33.9
7083,321755,663,33.8
7083,321755,664,33.8
7083,321755,665,33.8
7083,321755,666,33.7
7083,321755,667,33.7
7083,321755,668,33.7
7083,321755,669,33.6
7083,321755,670,33.7
7083,321755,671,33.7
7083,321755,672,33.6
7083,321755,673,33.6
7083,321755,674,33.6
7083,321755,675,33.6
7083,321755,676,33.5
7083,321755,677,33.6
7083,321755,678,33.5
7083,321755,679,33.5
7083,321755,680,33.5
7083,321755,681,33.5
7083,321755,682,33.4
7083,321755,683,33.4
7083,321755,684,33.4
7083,321755,685,33.4
7083,321755,686,33.3
7083,321755,687,33.3
7083,321755,688,33.2
7083,321755,689,33.3
7083,321755,690,33.3
7083,321755,691,33.2
7083,321755,692,33.2
7083,321755,693,33.3
7083,321755,694,33.3
7083,321755,695,33.2
7083,321755,696,33.2
7083,321755,697,33.2
7083,321755,698,33.2
7083,321755,699,33.1
7083,321755,700,33.1
7083,321755,701,33.1
7083,321755,702,33.1
7083,321755,703,33.1
7083,321755,704,32.9
7083,321755,705,33.1
7083,321755,706,33.0
7083,321755,707,33.0
7083,321755,708,32.9
7083,321755,709,32.9
7083,321755,710,32.9
7083,321755,711,32.9
7083,321755,712,32.9
7083,321755,713,32.9
7083,321755,714,32.9
7083,321755,715,32.9
7083,321755,716,32.8
7083,321755,717,32.8
7083,321755,718,32.9
7083,321755,719,32.8
7083,321755,720,32.7
7083,321755,721,32.7
7083,321755,722,32.7
7083,321755,723,32.7
7083,321755,724,32.7
7083,321755,725,32.6
7083,321755,726,32.6
7083,321755,727,32.5
7083,321755,728,32.6
7083,321755,729,32.6
,#Summary,,
,#nfill,nrun,
7236,323725,18,52.2
7236,323725,19,52.1
7236,323725,20,52.1
7236,323725,21,52.0
7236,323725,22,51.9
7236,323725,23,6.2
7236,323725,24,23.3
7236,323725,25,44.7
7236,323725,26,51.7
7236,323725,27,31.5
7236,323725,28,16.4
7236,323725,29,11.8
7236,323725,30,3.3
7236,323725,31,9.1
7236,323725,32,39.2
7236,323725,33,51.2
7236,323725,34,28.5
7236,323725,35,13.0
7236,323725,36,49.6
7236,323725,37,51.2
7236,323725,38,51.1
7236,323725,39,51.1
7236,323725,40,50.9
7236,323725,41,50.9
7236,323725,42,50.8
7236,323725,43,50.8
7236,323725,44,50.7
7236,323725,45,50.7
7236,323725,46,50.9
7236,323725,47,50.7
7236,323725,48,50.6
7236,323725,49,50.5
7236,323725,50,50.5
7236,323725,51,50.4
7236,323725,52,50.3
7236,323725,53,50.3
7236,323725,54,50.1
7236,323725,55,50.0
7236,323725,56,50.0
7236,323725,57,50.0
7236,323725,58,49.9
7236,323725,59,49.9
7236,323725,60,49.8
7236,323725,61,49.7
7236,323725,62,50.2
7236,323725,63,50.2
7236,323725,64,50.0
7236,323725,65,49.6
7236,323725,66,49.1
7236,323725,67,49.1
7236,323725,68,49.1
7236,323725,69,49.2
7236,323725,70,49.1
7236,323725,71,49.0
7236,323725,72,48.9
7236,323725,73,48.8
7236,323725,74,48.8
7236,323725,75,48.8
7236,323725,76,48.8
7236,323725,77,48.7
7236,323725,78,48.7
7236,323725,79,48.8
7236,323725,80,48.7
7236,323725,81,48.8
7236,323725,82,48.7
7236,323725,83,48.6
7236,323725,84,48.4
7236,323725,85,48.4
7236,323725,86,48.3
7236,323725,87,48.3
7236,323725,88,48.3
7236,323725,89,48.1
7236,323725,90,48.0
7236,323725,91,48.1
7236,323725,92,48.1
7236,323725,93,48.0
7236,323725,94,48.0
7236,323725,95,47.8
7236,323725,96,47.8
7236,323725,97,47.8
7236,323725,98,47.7
7236,323725,99,47.7
7236,323725,100,47.6
7236,323725,101,45.3
7236,323725,102,47.2
7236,323725,103,47.2
7236,323725,104,46.8
7236,323725,105,44.9
7236,323725,106,49.6
7236,323725,107,49.5
7236,323725,108,49.5
7236,323725,109,49.5
7236,323725,110,49.5
7236,323725,111,49.4
7236,323725,112,49.4
7236,323725,113,49.3
7236,323725,114,49.3
7236,323725,115,49.1
7236,323725,116,49.2
7236,323725,117,49.2
7236,323725,118,49.2
7236,323725,119,49.3
7236,323725,120,49.2
7236,323725,121,49.2
7236,323725,122,49.1
7236,323725,123,49.1
7236,323725,124,49.1
7236,323725,125,49.0
7236,323725,126,49.0
7236,323725,127,49.0
7236,323725,128,48.9
7236,323725,129,48.9
7236,323725,130,48.9
7236,323725,131,48.8
7236,323725,132,48.8
7236,323725,133,48.8
7236,323725,134,48.7
7236,323725,135,48.7
7236,323725,136,48.7
7236,323725,137,48.6
7236,323725,138,48.6
7236,323725,139,48.6
7236,323725,140,48.5
7236,323725,141,48.5
7236,323725,142,48.5
7236,323725,143,48.3
7236,323725,144,48.4
7236,323725,145,48.4
7236,323725,146,48.5
7236,323725,147,48.5
7236,323725,148,48.5
7236,323725,149,48.4
7236,323725,150,48.3
7236,323725,151,48.3
7236,323725,152,48.2
7236,323725,153,48.2
7236,323725,154,48.1
7236,323725,155,48.1
7236,323725,156,47.9
7236,323725,157,48.0
7236,323725,158,47.9
7236,323725,159,47.9
7236,323725,160,47.9
7236,323725,161,47.8
7236,323725,162,47.8
7236,323725,163,47.8
7236,323725,164,47.7
7236,323725,165,47.7
7236,323725,166,47.7
7236,323725,167,47.6
7236,323725,168,47.5
7236,323725,169,47.5
7236,323725,170,47.5
7236,323725,171,47.4
7236,323725,172,47.4
7236,323725,173,47.4
7236,323725,174,47.4
7236,323725,175,47.3
7236,323725,176,47.3
7236,323725,177,47.3
7236,323725,178,47.3
7236,323725,179,47.2
7236,323725,180,47.2
7236,323725,181,47.1
7236,323725,182,47.1
7236,323725,183,47.1
7236,323725,184,47.0
7236,323725,185,47.0
7236,323725,186,47.1
7236,323725,187,47.0
7236,323725,188,47.0
7236,323725,189,47.0
7236,323725,190,47.0
7236,323725,191,46.9
7236,323725,192,46.9
7236,323725,193,44.5
7236,323725,194,45.2
7236,323725,195,46.8
7236,323725,196,46.8
7236,323725,197,46.8
7236,323725,198,47.0
7236,323725,199,46.9
7236,323725,200,46.9
7236,323725,201,46.9
7236,323725,202,46.8
7236,323725,203,46.8
7236,323725,204,46.8
7236,323725,205,46.7
7236,323725,206,46.7
7236,323725,207,46.7
7236,323725,208,46.6
7236,323725,209,46.6
7236,323725,210,46.6
7236,323725,211,46.6
7236,323725,212,46.5
7236,323725,213,46.5
7236,323725,214,46.4
7236,323725,215,46.4
7236,323725,216,46.4
7236,323725,217,46.3
7236,323725,218,46.3
7236,323725,219,46.3
7236,323725,220,46.2
7236,323725,221,46.2
7236,323725,222,46.2
7236,323725,223,46.2
7236,323725,224,46.1
7236,323725,225,46.1
7236,323725,226,46.2
7236,323725,227,46.2
7236,323725,228,46.2
7236,323725,229,46.1
7236,323725,230,46.1
7236,323725,231,46.1
7236,323725,232,46.0
7236,323725,233,45.9
7236,323725,234,45.9
7236,323725,235,45.9
7236,323725,236,45.8
7236,323725,237,45.8
7236,323725,238,45.8
7236,323725,239,45.8
7236,323725,240,45.7
7236,323725,241,45.7
7236,323725,242,45.7
7236,323725,243,45.7
7236,323725,244,45.6
7236,323725,245,45.6
7236,323725,246,45.6
7236,323725,247,45.6
7236,323725,248,45.5
7236,323725,249,45.5
7236,323725,250,45.4
7236,323725,251,45.4
7236,323725,252,45.4
7236,323725,253,45.3
7236,323725,254,45.3
7236,323725,255,45.3
7236,323725,256,45.3
7236,323725,257,45.2
7236,323725,258,45.2
7236,323725,259,45.2
7236,323725,260,45.2
7236,323725,261,45.1
7236,323725,262,45.1
7236,323725,263,45.1
7236,323725,264,45.2
7236,323725,265,45.2
7236,323725,266,45.1
7236,323725,267,45.1
7236,323725,268,45.0
7236,323725,269,45.0
7236,323725,270,45.0
7236,323725,271,44.9
7236,323725,272,44.9
7236,323725,273,44.9
7236,323725,274,44.8
7236,323725,275,44.8
7236,323725,276,44.8
7236,323725,277,44.8
7236,323725,278,44.8
7236,323725,279,44.7
7236,323725,280,42.2
7236,323725,281,43.2
7236,323725,282,42.6
7236,323725,283,44.5
7236,323725,284,44.5
7236,323725,285,44.6
7236,323725,286,44.6
7236,323725,287,44.5
7236,323725,288,44.5
7236,323725,289,44.5
7236,323725,290,44.4
7236,323725,291,44.4
7236,323725,292,44.4
7236,323725,293,44.3
7236,323725,294,44.4
7236,323725,295,44.3
7236,323725,296,44.3
7236,323725,297,44.3
7236,323725,298,44.2
7236,323725,299,44.2
7236,323725,300,44.2
7236,323725,301,44.1
7236,323725,302,44.1
7236,323725,303,44.0
7236,323725,304,44.0
7236,323725,305,44.0
7236,323725,306,44.1
7236,323725,307,44.1
7236,323725,308,44.1
7236,323725,309,44.0
7236,323725,310,44.0
7236,323725,311,44.0
7236,323725,312,44.0
7236,323725,313,43.9
7236,323725,314,43.9
7236,323725,315,43.9
7236,323725,316,43.8
7236,323725,317,43.8
7236,323725,318,43.8
7236,323725,319,43.7
7236,323725,320,43.7
7236,323725,321,43.7
7236,323725,322,43.6
7236,323725,323,43.6
7236,323725,324,43.6
7236,323725,325,43.6
7236,323725,326,43.6
7236,323725,327,43.5
7236,323725,328,43.5
7236,323725,329,43.5
7236,323725,330,43.4
7236,323725,331,43.4
7236,323725,332,43.4
7236,323725,333,43.4
7236,323725,334,43.3
7236,323725,335,43.3
7236,323725,336,43.3
7236,323725,337,43.2
7236,323725,338,43.2
7236,323725,339,43.1
7236,323725,340,43.1
7236,323725,341,43.0
7236,323725,342,43.0
7236,323725,343,43.0
7236,323725,344,43.0
7236,323725,345,42.9
7236,323725,346,42.8
,#Summary,,
,#nfill,nrun,
7239,323755,27,52.6
7239,323755,28,52.5
7239,323755,29,52.5
7239,323755,30,52.4
7239,323755,31,8.6
7239,323755,32,29.3
7239,323755,33,44.6
7239,323755,34,46.5
7239,323755,35,31.6
7239,323755,36,11.9
7239,323755,37,52.0
7239,323755,38,3.5
7239,323755,39,21.5
7239,323755,40,39.6
7239,323755,41,46.7
7239,323755,42,29.3
7239,323755,43,5.2
7239,323755,44,51.7
7239,323755,45,51.7
7239,323755,46,51.6
7239,323755,47,51.6
7239,323755,48,51.5
7239,323755,49,51.4
7239,323755,50,51.4
7239,323755,51,51.3
7239,323755,52,51.3
7239,323755,53,51.2
7239,323755,54,51.1
7239,323755,55,51.1
7239,323755,56,51.0
7239,323755,57,51.0
7239,323755,58,51.0
7239,323755,59,50.8
7239,323755,60,50.8
7239,323755,61,50.7
7239,323755,62,50.6
7239,323755,63,50.5
7239,323755,64,50.5
7239,323755,65,50.4
7239,323755,66,50.4
7239,323755,67,50.8
7239,323755,68,50.8
7239,323755,69,50.3
7239,323755,70,50.2
7239,323755,71,50.0
7239,323755,72,50.0
7239,323755,73,50.1
7239,323755,74,50.0
7239,323755,75,50.0
7239,323755,76,49.8
7239,323755,77,49.8
7239,323755,78,49.8
7239,323755,79,49.7
7239,323755,80,49.7
7239,323755,81,49.6
7239,323755,82,49.5
7239,323755,83,49.5
7239,323755,84,49.5
7239,323755,85,49.5
7239,323755,86,49.4
7239,323755,87,49.4
7239,323755,88,49.4
7239,323755,89,49.3
7239,323755,90,49.3
7239,323755,91,49.1
7239,323755,92,49.2
7239,323755,93,49.1
7239,323755,94,49.2
7239,323755,95,49.3
7239,323755,96,49.3
7239,323755,97,49.0
7239,323755,98,48.4
7239,323755,99,48.2
7239,323755,100,48.1
7239,323755,101,48.2
7239,323755,102,48.1
7239,323755,103,48.0
7239,323755,104,47.9
7239,323755,105,47.9
7239,323755,106,44.5
7239,323755,107,47.0
7239,323755,108,37.0
7239,323755,109,47.7
7239,323755,110,39.9
7239,323755,111,47.6
7239,323755,112,50.0
7239,323755,113,49.9
7239,323755,114,49.9
7239,323755,115,49.9
7239,323755,116,49.8
7239,323755,117,49.8
7239,323755,118,49.7
7239,323755,119,49.7
7239,323755,120,49.7
7239,323755,121,49.6
7239,323755,122,49.6
7239,323755,123,49.6
7239,323755,124,49.5
7239,323755,125,50.4
7239,323755,126,50.3
7239,323755,127,50.1
7239,323755,128,50.2
7239,323755,129,50.1
7239,323755,130,50.1
7239,323755,131,50.0
7239,323755,132,50.0
7239,323755,133,49.9
7239,323755,134,49.8
7239,323755,135,49.6
7239,323755,136,49.9
7239,323755,137,49.8
7239,323755,138,49.7
7239,323755,139,49.7
7239,323755,140,49.6
7239,323755,141,49.6
7239,323755,142,49.6
7239,323755,143,49.5
7239,323755,144,49.5
7239,323755,145,49.4
7239,323755,146,49.4
7239,323755,147,49.4
7239,323755,148,49.3
7239,323755,149,49.3
7239,323755,150,49.2
7239,323755,151,49.1
7239,323755,152,49.1
7239,323755,153,49.1
7239,323755,154,49.0
7239,323755,155,49.1
7239,323755,156,49.1
7239,323755,157,49.1
7239,323755,158,49.1
7239,323755,159,49.0
7239,323755,160,49.0
7239,323755,161,49.0
7239,323755,162,48.9
7239,323755,163,48.9
7239,323755,164,48.9
7239,323755,165,48.8
7239,323755,166,48.8
7239,323755,167,48.7
7239,323755,168,48.6
7239,323755,169,48.6
7239,323755,170,48.5
7239,323755,171,48.5
7239,323755,172,48.5
7239,323755,173,48.5
7239,323755,174,48.4
7239,323755,175,48.3
7239,323755,176,48.3
7239,323755,177,48.3
7239,323755,178,48.3
7239,323755,179,48.2
7239,323755,180,48.3
7239,323755,181,48.2
7239,323755,182,48.1
7239,323755,183,48.1
7239,323755,184,48.0
7239,323755,185,48.0
7239,323755,186,47.9
7239,323755,187,47.9
7239,323755,188,47.8
7239,323755,189,47.8
7239,323755,190,48.0
7239,323755,191,47.9
7239,323755,192,47.9
7239,323755,193,47.8
7239,323755,194,47.8
7239,323755,195,47.8
7239,323755,196,47.7
7239,323755,197,47.7
7239,323755,198,47.7
7239,323755,199,47.6
7239,323755,200,47.7
7239,323755,201,47.6
7239,323755,202,47.5
7239,323755,203,47.4
7239,323755,204,47.3
7239,323755,205,47.3
7239,323755,206,47.3
7239,323755,207,47.3
7239,323755,208,47.3
7239,323755,209,47.1
7239,323755,210,47.2
7239,323755,211,47.1
7239,323755,212,47.1
7239,323755,213,47.0
7239,323755,214,46.9
7239,323755,215,47.0
7239,323755,216,46.9
7239,323755,217,46.9
7239,323755,218,46.9
7239,323755,219,46.8
7239,323755,220,46.8
7239,323755,221,46.7
7239,323755,222,46.6
7239,323755,223,46.6
7239,323755,224,46.5
7239,323755,225,46.5
7239,323755,226,46.5
7239,323755,227,46.7
7239,323755,228,46.6
7239,323755,229,46.5
7239,323755,230,46.5
7239,323755,231,46.4
7239,323755,232,46.4
7239,323755,233,46.4
7239,323755,234,46.4
7239,323755,235,46.3
7239,323755,236,46.3
7239,323755,237,46.2
7239,323755,238,46.2
7239,323755,239,46.1
7239,323755,240,46.1
7239,323755,241,46.1
7239,323755,242,46.0
7239,323755,243,45.9
7239,323755,244,46.1
7239,323755,245,46.0
7239,323755,246,45.9
7239,323755,247,45.9
7239,323755,248,45.9
7239,323755,249,45.9
7239,323755,250,45.8
7239,323755,251,45.8
7239,323755,252,45.7
7239,323755,253,45.6
7239,323755,254,45.8
7239,323755,255,45.7
7239,323755,256,45.6
7239,323755,257,45.5
7239,323755,258,45.4
7239,323755,259,45.4
7239,323755,260,45.3
7239,323755,261,45.4
7239,323755,262,45.3
7239,323755,263,45.3
7239,323755,264,45.3
7239,323755,265,45.2
7239,323755,266,45.2
7239,323755,267,45.4
7239,323755,268,45.3
7239,323755,269,45.3
7239,323755,270,45.3
7239,323755,271,45.2
7239,323755,272,45.2
7239,323755,273,45.1
7239,323755,274,45.1
7239,323755,275,45.0
7239,323755,276,44.9
7239,323755,277,44.9
7239,323755,278,44.9
7239,323755,279,44.8
7239,323755,280,44.8
7239,323755,281,44.8
7239,323755,282,44.8
7239,323755,283,44.8
7239,323755,284,44.8
7239,323755,285,44.7
7239,323755,286,44.7
7239,323755,287,44.7
7239,323755,288,44.6
7239,323755,289,44.6
7239,323755,290,44.5
7239,323755,291,44.5
7239,323755,292,44.4
7239,323755,293,44.4
7239,323755,294,44.3
7239,323755,295,44.3
7239,323755,296,44.3
7239,323755,297,44.3
7239,323755,298,44.1
7239,323755,299,44.2
7239,323755,300,44.3
7239,323755,301,44.3
7239,323755,302,44.2
7239,323755,303,44.2
7239,323755,304,44.1
7239,323755,305,44.3
7239,323755,306,44.2
7239,323755,307,44.1
7239,323755,308,44.1
7239,323755,309,44.0
7239,323755,310,43.9
7239,323755,311,44.0
7239,323755,312,43.9
7239,323755,313,43.8
7239,323755,314,43.8
7239,323755,315,43.7
7239,323755,316,43.7
7239,323755,317,43.8
7239,323755,318,43.7
7239,323755,319,43.8
7239,323755,320,43.7
7239,323755,321,43.7
7239,323755,322,43.7
7239,323755,323,43.7
7239,323755,324,43.6
7239,323755,325,43.6
7239,323755,326,43.6
7239,323755,327,43.6
7239,323755,328,43.6
7239,323755,329,43.5
7239,323755,330,43.4
7239,323755,331,43.4
7239,323755,332,43.3
7239,323755,333,43.2
7239,323755,334,43.2
7239,323755,335,43.2
7239,323755,336,43.2
7239,323755,337,43.2
7239,323755,338,43.2
7239,323755,339,43.1
7239,323755,340,43.1
7239,323755,341,43.0
7239,323755,342,43.0
7239,323755,343,43.0
7239,323755,344,43.0
7239,323755,345,42.9
7239,323755,346,42.9
7239,323755,347,42.9
7239,323755,348,42.8
7239,323755,349,42.7
7239,323755,350,42.9
7239,323755,351,42.8
7239,323755,352,42.7
7239,323755,353,42.7
7239,323755,354,42.7
7239,323755,355,42.6
7239,323755,356,42.6
7239,323755,357,42.6
7239,323755,358,42.6
7239,323755,359,42.5
7239,323755,360,42.5
7239,323755,361,42.5
7239,323755,362,42.5
7239,323755,363,42.5
7239,323755,364,42.4
7239,323755,365,42.4
7239,323755,366,42.4
7239,323755,367,42.3
